gene_stable_id	transcript_stable_id	protein_stable_id	xref	db_name	info_type	source_identity	xref_identity	linkage_type
YEL029C	YEL029C	YEL029C	NM_001178844	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YEL029C	YEL029C	YEL029C	NM_001178844	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YEL027W	YEL027W	YEL027W	NP_010887	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YEL027W	YEL027W	YEL027W	NM_001178842	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YEL027W	YEL027W	YEL027W	NM_001178842	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YEL026W	YEL026W	YEL026W	NP_010888	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YEL026W	YEL026W	YEL026W	NM_001178841	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YEL026W	YEL026W	YEL026W	NM_001178841	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YEL025C	YEL025C	YEL025C	NP_010889	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YEL025C	YEL025C	YEL025C	NM_001178840	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YEL025C	YEL025C	YEL025C	NM_001178840	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YEL024W	YEL024W	YEL024W	NP_010890	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YEL024W	YEL024W	YEL024W	NM_001178839	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YEL024W	YEL024W	YEL024W	NM_001178839	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YEL023C	YEL023C	YEL023C	NP_010891	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YEL023C	YEL023C	YEL023C	NM_001178838	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YEL023C	YEL023C	YEL023C	NM_001178838	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YEL022W	YEL022W	YEL022W	NP_010892	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YEL022W	YEL022W	YEL022W	NM_001178837	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YEL022W	YEL022W	YEL022W	NM_001178837	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YEL021W	YEL021W	YEL021W	NP_010893	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YEL021W	YEL021W	YEL021W	NM_001178836	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YEL021W	YEL021W	YEL021W	NM_001178836	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YEL020W-A	YEL020W-A	YEL020W-A	NP_010894	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YEL020W-A	YEL020W-A	YEL020W-A	NM_001184349	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YEL020W-A	YEL020W-A	YEL020W-A	NM_001184349	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YEL020C	YEL020C	YEL020C	NP_010895	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YEL020C	YEL020C	YEL020C	NM_001178835	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YEL020C	YEL020C	YEL020C	NM_001178835	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YEL019C	YEL019C	YEL019C	NP_010896	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YEL019C	YEL019C	YEL019C	NM_001178834	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YEL019C	YEL019C	YEL019C	NM_001178834	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YEL018W	YEL018W	YEL018W	NP_010897	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YEL018W	YEL018W	YEL018W	NM_001178833	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YEL018W	YEL018W	YEL018W	NM_001178833	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YEL017C-A	YEL017C-A	YEL017C-A	NP_010898	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YEL017C-A	YEL017C-A	YEL017C-A	NM_001180029	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YEL017C-A	YEL017C-A	YEL017C-A	NM_001180029	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YEL017W	YEL017W	YEL017W	NP_010899	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YEL017W	YEL017W	YEL017W	NM_001178832	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YEL017W	YEL017W	YEL017W	NM_001178832	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YEL016C	YEL016C	YEL016C	NP_010900	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YEL016C	YEL016C	YEL016C	NM_001178831	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YEL016C	YEL016C	YEL016C	NM_001178831	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YEL015W	YEL015W	YEL015W	NP_010901	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YEL015W	YEL015W	YEL015W	NM_001178830	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YEL015W	YEL015W	YEL015W	NM_001178830	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YEL013W	YEL013W	YEL013W	NP_010903	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YEL013W	YEL013W	YEL013W	NM_001178828	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YEL013W	YEL013W	YEL013W	NM_001178828	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YEL012W	YEL012W	YEL012W	NP_010904	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YEL012W	YEL012W	YEL012W	NM_001178827	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YEL012W	YEL012W	YEL012W	NM_001178827	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YEL011W	YEL011W	YEL011W	NP_010905	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YEL011W	YEL011W	YEL011W	NM_001178826	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YEL011W	YEL011W	YEL011W	NM_001178826	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YEL009C	YEL009C	YEL009C	NP_010907	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YEL009C	YEL009C	YEL009C	NM_001178824	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YEL009C	YEL009C	YEL009C	NM_001178824	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YEL007W	YEL007W	YEL007W	NP_010909	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YEL007W	YEL007W	YEL007W	NM_001178822	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YEL007W	YEL007W	YEL007W	NM_001178822	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YEL006W	YEL006W	YEL006W	NP_010910	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YEL006W	YEL006W	YEL006W	NM_001178821	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YEL006W	YEL006W	YEL006W	NM_001178821	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YEL005C	YEL005C	YEL005C	NP_010911	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YEL005C	YEL005C	YEL005C	NM_001178820	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YEL005C	YEL005C	YEL005C	NM_001178820	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YEL004W	YEL004W	YEL004W	NP_010912	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YEL004W	YEL004W	YEL004W	NM_001178819	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YEL004W	YEL004W	YEL004W	NM_001178819	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YEL003W	YEL003W	YEL003W	NP_010913	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YEL003W	YEL003W	YEL003W	NM_001178818	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YEL003W	YEL003W	YEL003W	NM_001178818	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YEL002C	YEL002C	YEL002C	NP_010914	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YEL002C	YEL002C	YEL002C	NM_001178817	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YEL002C	YEL002C	YEL002C	NM_001178817	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YEL001C	YEL001C	YEL001C	NP_010915	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YEL001C	YEL001C	YEL001C	NM_001178816	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YEL001C	YEL001C	YEL001C	NM_001178816	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YER001W	YER001W	YER001W	NP_010916	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YER001W	YER001W	YER001W	NM_001178892	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YER001W	YER001W	YER001W	NM_001178892	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YER002W	YER002W	YER002W	NP_010917	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YER002W	YER002W	YER002W	NM_001178893	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YER002W	YER002W	YER002W	NM_001178893	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YER003C	YER003C	YER003C	NP_010918	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YER003C	YER003C	YER003C	NM_001178894	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YER003C	YER003C	YER003C	NM_001178894	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YER004W	YER004W	YER004W	NP_010919	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YER004W	YER004W	YER004W	NM_001178895	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YER004W	YER004W	YER004W	NM_001178895	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YER005W	YER005W	YER005W	NP_010920	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YER005W	YER005W	YER005W	NM_001178896	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YER005W	YER005W	YER005W	NM_001178896	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YER006W	YER006W	YER006W	NP_010921	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YER006W	YER006W	YER006W	NM_001178897	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YER006W	YER006W	YER006W	NM_001178897	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YER007W	YER007W	YER007W	NP_010922	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YER007W	YER007W	YER007W	NM_001178898	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YER007W	YER007W	YER007W	NM_001178898	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YER007C-A	YER007C-A	YER007C-A	NP_010923	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YER007C-A	YER007C-A	YER007C-A	NM_001180857	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YER007C-A	YER007C-A	YER007C-A	NM_001180857	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YER008C	YER008C	YER008C	NP_010924	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YER008C	YER008C	YER008C	NM_001178899	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YER008C	YER008C	YER008C	NM_001178899	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YER009W	YER009W	YER009W	NP_010925	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YER009W	YER009W	YER009W	NM_001178900	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YER009W	YER009W	YER009W	NM_001178900	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YER010C	YER010C	YER010C	NP_010926	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YER010C	YER010C	YER010C	NM_001178901	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YER010C	YER010C	YER010C	NM_001178901	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YER011W	YER011W	YER011W	NP_010927	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YER011W	YER011W	YER011W	NM_001178902	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YER011W	YER011W	YER011W	NM_001178902	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YER012W	YER012W	YER012W	NP_010928	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YER012W	YER012W	YER012W	NM_001178903	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YER012W	YER012W	YER012W	NM_001178903	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YER013W	YER013W	YER013W	NP_010929	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YER013W	YER013W	YER013W	NM_001178904	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YER013W	YER013W	YER013W	NM_001178904	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YER014W	YER014W	YER014W	NP_010930	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YER014W	YER014W	YER014W	NM_001178905	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YER014W	YER014W	YER014W	NM_001178905	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YER014C-A	YER014C-A	YER014C-A	NP_076437	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YER014C-A	YER014C-A	YER014C-A	NM_001184456	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YER014C-A	YER014C-A	YER014C-A	NM_001184456	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YER015W	YER015W	YER015W	NP_010931	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YER015W	YER015W	YER015W	NM_001178906	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YER015W	YER015W	YER015W	NM_001178906	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YER016W	YER016W	YER016W	NP_010932	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YER016W	YER016W	YER016W	NM_001178907	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YER016W	YER016W	YER016W	NM_001178907	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YER017C	YER017C	YER017C	NP_010933	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YER017C	YER017C	YER017C	NM_001178908	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YER017C	YER017C	YER017C	NM_001178908	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YER018C	YER018C	YER018C	NP_010934	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YER018C	YER018C	YER018C	NM_001178909	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YER018C	YER018C	YER018C	NM_001178909	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YER019W	YER019W	YER019W	NP_010935	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YER019W	YER019W	YER019W	NM_001178910	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YER019W	YER019W	YER019W	NM_001178910	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YER019C-A	YER019C-A	YER019C-A	NP_010936	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YER019C-A	YER019C-A	YER019C-A	NM_001180031	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YER019C-A	YER019C-A	YER019C-A	NM_001180031	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YER020W	YER020W	YER020W	NP_010937	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YER020W	YER020W	YER020W	NM_001178911	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YER020W	YER020W	YER020W	NM_001178911	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YER021W	YER021W	YER021W	NP_010938	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YER021W	YER021W	YER021W	NM_001178912	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YER021W	YER021W	YER021W	NM_001178912	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YER022W	YER022W	YER022W	NP_010939	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YER022W	YER022W	YER022W	NM_001178913	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YER022W	YER022W	YER022W	NM_001178913	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YER023W	YER023W	YER023W	NP_010940	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YER023W	YER023W	YER023W	NM_001178914	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YER023W	YER023W	YER023W	NM_001178914	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YER024W	YER024W	YER024W	NP_010941	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YER024W	YER024W	YER024W	NM_001178915	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YER024W	YER024W	YER024W	NM_001178915	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YER025W	YER025W	YER025W	NP_010942	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YER025W	YER025W	YER025W	NM_001178916	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YER025W	YER025W	YER025W	NM_001178916	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YER026C	YER026C	YER026C	NP_010943	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YER026C	YER026C	YER026C	NM_001178917	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YER026C	YER026C	YER026C	NM_001178917	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YER027C	YER027C	YER027C	NP_010944	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YER027C	YER027C	YER027C	NM_001178918	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YER027C	YER027C	YER027C	NM_001178918	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YER028C	YER028C	YER028C	NP_010945	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YER028C	YER028C	YER028C	NM_001178919	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YER028C	YER028C	YER028C	NM_001178919	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YER029C	YER029C	YER029C	NP_010946	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YER029C	YER029C	YER029C	NM_001178920	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YER029C	YER029C	YER029C	NM_001178920	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YER030W	YER030W	YER030W	NP_010947	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YER030W	YER030W	YER030W	NM_001178921	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YER030W	YER030W	YER030W	NM_001178921	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YER031C	YER031C	YER031C	NP_010948	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YER031C	YER031C	YER031C	NM_001178922	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YER031C	YER031C	YER031C	NM_001178922	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YER032W	YER032W	YER032W	NP_010949	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YER032W	YER032W	YER032W	NM_001178923	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YER032W	YER032W	YER032W	NM_001178923	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YER033C	YER033C	YER033C	NP_010950	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YER033C	YER033C	YER033C	NM_001178924	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YER033C	YER033C	YER033C	NM_001178924	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YER034W	YER034W	YER034W	NP_010951	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YER034W	YER034W	YER034W	NM_001178925	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YER034W	YER034W	YER034W	NM_001178925	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YER035W	YER035W	YER035W	NP_010952	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YER035W	YER035W	YER035W	NM_001178926	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YER035W	YER035W	YER035W	NM_001178926	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YER036C	YER036C	YER036C	NP_010953	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YER036C	YER036C	YER036C	NM_001178927	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YER036C	YER036C	YER036C	NM_001178927	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YER037W	YER037W	YER037W	NP_010954	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YER037W	YER037W	YER037W	NM_001178928	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YER037W	YER037W	YER037W	NM_001178928	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YER038C	YER038C	YER038C	NP_010955	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YER038C	YER038C	YER038C	NM_001178929	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YER038C	YER038C	YER038C	NM_001178929	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YER039C	YER039C	YER039C	NP_010956	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YER039C	YER039C	YER039C	NM_001178930	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YER039C	YER039C	YER039C	NM_001178930	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YER039C-A	YER039C-A	YER039C-A	NP_010957	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YER039C-A	YER039C-A	YER039C-A	NM_001184319	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YER039C-A	YER039C-A	YER039C-A	NM_001184319	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YER040W	YER040W	YER040W	NP_010958	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YER040W	YER040W	YER040W	NM_001178931	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YER040W	YER040W	YER040W	NM_001178931	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YER041W	YER041W	YER041W	NP_010959	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YER041W	YER041W	YER041W	NM_001178932	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YER041W	YER041W	YER041W	NM_001178932	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YER042W	YER042W	YER042W	NP_010960	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YER042W	YER042W	YER042W	NM_001178933	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YER042W	YER042W	YER042W	NM_001178933	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YER043C	YER043C	YER043C	NP_010961	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YER043C	YER043C	YER043C	NM_001178934	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YER043C	YER043C	YER043C	NM_001178934	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YER044C	YER044C	YER044C	NP_010962	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YER044C	YER044C	YER044C	NM_001178935	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YER044C	YER044C	YER044C	NM_001178935	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YER044C-A	YER044C-A	YER044C-A	NP_010963	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YER044C-A	YER044C-A	YER044C-A	NM_001180023	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YER044C-A	YER044C-A	YER044C-A	NM_001180023	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YER045C	YER045C	YER045C	NP_010964	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YER045C	YER045C	YER045C	NM_001178936	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YER045C	YER045C	YER045C	NM_001178936	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YER046W	YER046W	YER046W	NP_010965	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YER046W	YER046W	YER046W	NM_001178937	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YER046W	YER046W	YER046W	NM_001178937	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YER047C	YER047C	YER047C	NP_010966	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YER047C	YER047C	YER047C	NM_001178938	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YER047C	YER047C	YER047C	NM_001178938	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YER048C	YER048C	YER048C	NP_010967	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YER048C	YER048C	YER048C	NM_001178939	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YER048C	YER048C	YER048C	NM_001178939	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YER048W-A	YER048W-A	YER048W-A	NP_010968	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YER048W-A	YER048W-A	YER048W-A	NM_001184330	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YER048W-A	YER048W-A	YER048W-A	NM_001184330	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YER049W	YER049W	YER049W	NP_010969	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YER049W	YER049W	YER049W	NM_001178940	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YER049W	YER049W	YER049W	NM_001178940	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YER050C	YER050C	YER050C	NP_010970	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YER050C	YER050C	YER050C	NM_001178941	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YER050C	YER050C	YER050C	NM_001178941	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YER051W	YER051W	YER051W	NP_010971	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YER051W	YER051W	YER051W	NM_001178942	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YER051W	YER051W	YER051W	NM_001178942	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YER052C	YER052C	YER052C	NP_010972	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YER052C	YER052C	YER052C	NM_001178943	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YER052C	YER052C	YER052C	NM_001178943	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YER053C	YER053C	YER053C	NP_010973	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YER053C	YER053C	YER053C	NM_001178944	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YER053C	YER053C	YER053C	NM_001178944	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YER053C-A	YER053C-A	YER053C-A	NP_061492	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YER053C-A	YER053C-A	YER053C-A	NM_001184444	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YER053C-A	YER053C-A	YER053C-A	NM_001184444	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YER054C	YER054C	YER054C	NP_010974	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YER054C	YER054C	YER054C	NM_001178945	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YER054C	YER054C	YER054C	NM_001178945	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YER055C	YER055C	YER055C	NP_010975	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
YER055C	YER055C	YER055C	NM_001178946	RefSeq_dna	SEQUENCE_MATCH	100	100	-
YER055C	YER055C	YER055C	NM_001178946	RefSeq_mRNA	SEQUENCE_MATCH	100	100	-
YER056C	YER056C	YER056C	NP_010976	RefSeq_peptide	SEQUENCE_MATCH	100	100	-
